,brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price,COMBINED
207,HONDA,VEZEL,Z GRADE,2024,AUTOMATIC,HATCHBACK,HYBRID,1500,4,17900000,VEZEL Z GRADE
208,HONDA,VEZEL,Z PLAY,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,18,20600000,VEZEL Z PLAY
209,HONDA,VEZEL,RS SENSING 65000KMS,2016,AUTOMATIC,SUV / 4X4,HYBRID,1500,65000,13990000,VEZEL RS SENSING 65000KMS
210,HONDA,GRACE,EX MODEL,2015,AUTOMATIC,SALOON,HYBRID,1500,83000,11000000,GRACE EX MODEL
211,HONDA,FIT SHUTTLE,0,2013,AUTOMATIC,STATION WAGON,HYBRID,1330,125000,8990000,FIT SHUTTLE 0
212,HONDA,FIT,GP5,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,126000,8990000,FIT GP5
213,HONDA,VEZEL,Z / E:HEV,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,4,17500000,VEZEL Z / E:HEV
214,HONDA,VEZEL,Z PLAY / MOONROOF,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,8,20800000,VEZEL Z PLAY / MOONROOF
215,HONDA,VEZEL,Z GRADE / E:HEV,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,2,17500000,VEZEL Z GRADE / E:HEV
216,HONDA,FIT,GP 5,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,98000,8890000,FIT GP 5
217,HONDA,GRACE,0,2016,AUTOMATIC,SALOON,HYBRID,1500,116000,10800000,GRACE 0
218,HONDA,VEZEL,0,2014,AUTOMATIC,SUV / 4X4,HYBRID,1490,123617,10890000,VEZEL 0
219,HONDA,FIT,GP1,2012,AUTOMATIC,HATCHBACK,HYBRID,1330,15500,6590000,FIT GP1
220,HONDA,VEZEL,Z PLAY  MOON ROOF,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,0,19500000,VEZEL Z PLAY  MOON ROOF
221,HONDA,FIT,GP5,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,108500,8550000,FIT GP5
222,HONDA,VEZEL,VEZEL RS SENSING,2016,AUTOMATIC,SUV / 4X4,HYBRID,1500,109000,12550000,VEZEL VEZEL RS SENSING
223,HONDA,VEZEL,E:HEV Z PLAY,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,8,20600000,VEZEL E:HEV Z PLAY
224,HONDA,VEZEL,E:HEV Z PLAY,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,8,20800000,VEZEL E:HEV Z PLAY
225,HONDA,VEZEL,Z GRADE,2024,AUTOMATIC,HATCHBACK,HYBRID,1500,4,17900000,VEZEL Z GRADE
226,HONDA,FIT,FIT GP5 S GRADE,2013,AUTOMATIC,HATCHBACK,HYBRID,1500,112000,7875000,FIT FIT GP5 S GRADE
227,HONDA,VEZEL,Z PLAY WITH MOONROOF,2024,AUTOMATIC,HATCHBACK,HYBRID,1500,10,20800000,VEZEL Z PLAY WITH MOONROOF
228,HONDA,VEZEL,Z PLAY,2025,AUTOMATIC,HATCHBACK,HYBRID,1500,2,20600000,VEZEL Z PLAY
229,HONDA,FIT,GP 1,2011,AUTOMATIC,HATCHBACK,HYBRID,1390,208000,6200000,FIT GP 1
230,HONDA,VEZEL,0,2014,AUTOMATIC,SUV / 4X4,HYBRID,1500,146000,9800000,VEZEL 0
231,HONDA,VEZEL,HONDA VEZEL,2016,AUTOMATIC,HATCHBACK,HYBRID,1500,122000,12300000,VEZEL HONDA VEZEL
232,HONDA,FIT,GP5 S GRADE ,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,81000,9690000,FIT GP5 S GRADE
233,HONDA,GRACE,EX GRADE ,2015,AUTOMATIC,SALOON,HYBRID,1500,116000,11050000,GRACE EX GRADE
234,HONDA,VEZEL,E:HEV Z,2023,AUTOMATIC,SUV / 4X4,HYBRID,1500,15400,16800000,VEZEL E:HEV Z
235,HONDA,VEZEL,E:HEV Z,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,8,17900000,VEZEL E:HEV Z
236,HONDA,VEZEL,E:HEV Z,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,5,17500000,VEZEL E:HEV Z
237,HONDA,GRACE,EX  GRADE ,2015,AUTOMATIC,SALOON,HYBRID,1500,80000,11090000,GRACE EX  GRADE
238,HONDA,VEZEL,2024,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,0,20800000,VEZEL 2024
239,HONDA,VEZEL,2017 1ST OWNER,2017,AUTOMATIC,HATCHBACK,HYBRID,1500,126000,11800000,VEZEL 2017 1ST OWNER
240,HONDA,FIT,GP 5,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,132000,8000000,FIT GP 5
241,HONDA,FIT,GP 5 S GRADE,2014,AUTOMATIC,HATCHBACK,HYBRID,1490,89000,8575000,FIT GP 5 S GRADE
242,HONDA,GRACE,GRACE EX SENSIN,2017,AUTOMATIC,SALOON,HYBRID,1500,61000,12390000,GRACE GRACE EX SENSIN
243,HONDA,VEZEL,Z GRADE ,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,100,18990000,VEZEL Z GRADE
244,HONDA,VEZEL,X GRADE,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,100,16990000,VEZEL X GRADE
245,HONDA,VEZEL,Z PLAY MOONROOF,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,10,20990000,VEZEL Z PLAY MOONROOF
246,HONDA,GRACE,EX SENSING PACKAGE,2017,AUTOMATIC,SALOON,HYBRID,1500,80000,13780000,GRACE EX SENSING PACKAGE
247,HONDA,VEZEL,Z PLAY BRAND NEW,2025,AUTOMATIC,STATION WAGON,HYBRID,1500,0,20974000,VEZEL Z PLAY BRAND NEW
248,HONDA,FIT,2013,2013,AUTOMATIC,HATCHBACK,HYBRID,1500,95000,7950000,FIT 2013
249,HONDA,FIT,GP 5 S GRADE,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,128000,8650000,FIT GP 5 S GRADE
250,HONDA,FIT,SAFETY PACKAGE,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,105000,8750000,FIT SAFETY PACKAGE
251,HONDA,VEZEL,2016,2016,AUTOMATIC,SUV / 4X4,HYBRID,1500,157000,12500000,VEZEL 2016
252,HONDA,FIT,GP5 ,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,97000,7950000,FIT GP5
253,HONDA,VEZEL,VEZEL RS,2016,AUTOMATIC,SUV / 4X4,HYBRID,1500,126000,12150000,VEZEL VEZEL RS
254,HONDA,CITY,RS,2025,AUTOMATIC,SALOON,HYBRID,1000,0,13500000,CITY RS
255,HONDA,FIT,GP5 L GRADE,2014,AUTOMATIC,HATCHBACK,HYBRID,1200,105000,8500000,FIT GP5 L GRADE
256,HONDA,VEZEL,Z GRADE,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,0,16400000,VEZEL Z GRADE
257,HONDA,VEZEL,Z PACKAGE,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,10,18500000,VEZEL Z PACKAGE
258,HONDA,VEZEL,Z PLAY,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,1000,20800000,VEZEL Z PLAY
259,HONDA,VEZEL,Z GRADE,2025,AUTOMATIC,HATCHBACK,HYBRID,1490,0,16900000,VEZEL Z GRADE
260,HONDA,VEZEL,HONDA,2023,AUTOMATIC,SUV / 4X4,HYBRID,1500,15030,16800000,VEZEL HONDA
261,HONDA,VEZEL,HONDA,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,13,20800000,VEZEL HONDA
262,HONDA,VEZEL,E:HEV Z GRADE,2023,AUTOMATIC,SUV / 4X4,HYBRID,1500,13149,16600000,VEZEL E:HEV Z GRADE
263,HONDA,VEZEL,Z ORANGE PACKAGE ,2014,AUTOMATIC,SUV / 4X4,HYBRID,1500,116000,9850000,VEZEL Z ORANGE PACKAGE
264,HONDA,VEZEL,Z PLAY MOONROOF ,2024,AUTOMATIC,STATION WAGON,HYBRID,1500,2,20590000,VEZEL Z PLAY MOONROOF
265,HONDA,VEZEL,Z PLAY MOONROOF B/NE,2024,AUTOMATIC,STATION WAGON,HYBRID,1500,13,20590000,VEZEL Z PLAY MOONROOF B/NE
266,HONDA,VEZEL,Z,2025,AUTOMATIC,HATCHBACK,HYBRID,1500,0,17500000,VEZEL Z
267,HONDA,VEZEL,Z GRADE ORANGE ,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,110000,9650000,VEZEL Z GRADE ORANGE
268,HONDA,INSIGHT,ZE2 2014,2012,AUTOMATIC,SALOON,HYBRID,1495,93000,7290000,INSIGHT ZE2 2014
269,HONDA,VEZEL,Z,2023,AUTOMATIC,HATCHBACK,HYBRID,1500,13000,16600000,VEZEL Z
270,HONDA,FIT,GP1,2013,AUTOMATIC,HATCHBACK,HYBRID,1330,91000,7050000,FIT GP1
271,HONDA,VEZEL,Z,2023,AUTOMATIC,HATCHBACK,HYBRID,1500,15000,16800000,VEZEL Z
272,HONDA,VEZEL,Z PLAY PANORAMICROOF,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,10,20600000,VEZEL Z PLAY PANORAMICROOF
273,HONDA,VEZEL,HONDA,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,10,20800000,VEZEL HONDA
274,HONDA,VEZEL,Z PLAY WITH MOONROOF,2025,AUTOMATIC,HATCHBACK,HYBRID,1500,0,20600000,VEZEL Z PLAY WITH MOONROOF
275,HONDA,VEZEL,Z,2025,AUTOMATIC,HATCHBACK,HYBRID,1500,0,17500000,VEZEL Z
276,HONDA,VEZEL,Z GRADE,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,9,17500000,VEZEL Z GRADE
277,HONDA,VEZEL,0,2017,AUTOMATIC,SUV / 4X4,HYBRID,1500,67000,13400000,VEZEL 0
278,HONDA,FIT,GP5,2013,AUTOMATIC,HATCHBACK,HYBRID,1500,152000,7350000,FIT GP5
279,HONDA,VEZEL,SUV RS SENSING- 2016,2016,AUTOMATIC,SUV / 4X4,HYBRID,1500,110000,12900000,VEZEL SUV RS SENSING- 2016
280,HONDA,VEZEL,HEV Z,2023,AUTOMATIC,SUV / 4X4,HYBRID,1500,24000,17900000,VEZEL HEV Z
281,HONDA,VEZEL,ORANGE,2015,AUTOMATIC,SUV / 4X4,HYBRID,1500,137000,11000000,VEZEL ORANGE
282,HONDA,VEZEL,SENSING MODEL,2017,AUTOMATIC,SUV / 4X4,HYBRID,1500,89000,11500000,VEZEL SENSING MODEL
283,HONDA,VEZEL,Z PLAY  MOONROOF,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,0,20650000,VEZEL Z PLAY  MOONROOF
284,HONDA,FIT,0,2015,AUTOMATIC,HATCHBACK,HYBRID,1490,123155,8950000,FIT 0
285,HONDA,VEZEL,Z PLAY,2023,AUTOMATIC,SUV / 4X4,HYBRID,1500,9200,20000000,VEZEL Z PLAY
286,HONDA,FIT,GP5,2015,AUTOMATIC,HATCHBACK,HYBRID,1490,85951,9000000,FIT GP5
287,HONDA,GRACE,EX,2015,AUTOMATIC,SALOON,HYBRID,1500,75000,11000000,GRACE EX
288,HONDA,FIT,GP1,2011,AUTOMATIC,HATCHBACK,HYBRID,1500,135000,6650000,FIT GP1
289,HONDA,VEZEL,Z GRADE,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,13000,17600000,VEZEL Z GRADE
290,HONDA,VEZEL,Z GRADE,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,25000,16690000,VEZEL Z GRADE
291,HONDA,FIT,0,2014,AUTOMATIC,HATCHBACK,HYBRID,1490,85358,8950000,FIT 0
292,HONDA,FIT,GP1,2012,AUTOMATIC,HATCHBACK,HYBRID,1300,130105,6200000,FIT GP1
293,HONDA,FIT,GP1 HYBRID,2010,AUTOMATIC,HATCHBACK,HYBRID,1300,165000,6450000,FIT GP1 HYBRID
294,HONDA,FIT,0,2012,AUTOMATIC,HATCHBACK,HYBRID,1300,108000,5950000,FIT 0
295,HONDA,GRACE,0,2015,AUTOMATIC,SALOON,HYBRID,1500,127000,10500000,GRACE 0
296,HONDA,FIT,GP5  2015,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,127000,8650000,FIT GP5  2015
297,HONDA,GRACE,EX,2016,AUTOMATIC,SALOON,HYBRID,1500,122000,10400000,GRACE EX
298,HONDA,GRACE,EX GRADE,2014,AUTOMATIC,SALOON,HYBRID,1490,150000,9549000,GRACE EX GRADE
299,HONDA,VEZEL,RS SENSING,2016,AUTOMATIC,SUV / 4X4,HYBRID,1500,85000,12925000,VEZEL RS SENSING
300,HONDA,VEZEL,HONDA VEZAL Z GRADE,2014,AUTOMATIC,0,HYBRID,1500,186000,9900000,VEZEL HONDA VEZAL Z GRADE
301,HONDA,VEZEL,X HUNT,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,0,16500000,VEZEL X HUNT
302,HONDA,VEZEL,0,2016,AUTOMATIC,0,HYBRID,1500,144000,13000000,VEZEL 0
303,HONDA,VEZEL,RS,2020,AUTOMATIC,SUV / 4X4,HYBRID,1500,49500,18500000,VEZEL RS
304,HONDA,FIT,GP5 L GRADE FACELIFT,2017,AUTOMATIC,HATCHBACK,HYBRID,1500,101000,9890000,FIT GP5 L GRADE FACELIFT
305,HONDA,FIT,GP5 S GRADE,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,96000,8200000,FIT GP5 S GRADE
306,HONDA,FIT,GP1 ,2011,AUTOMATIC,HATCHBACK,HYBRID,1300,147000,6495000,FIT GP1
307,HONDA,FIT,GP5,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,123000,8200000,FIT GP5
308,HONDA,VEZEL,(USED),2019,AUTOMATIC,SUV / 4X4,HYBRID,1500,3500,18600000,VEZEL (USED)
309,HONDA,FIT,GP5 S GRADE SAFETY,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,125000,8790000,FIT GP5 S GRADE SAFETY
310,HONDA,VEZEL,E HEV  Z GRADE,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,5,16590000,VEZEL E HEV  Z GRADE
311,HONDA,VEZEL,VEZEL 2015 Z GRADE,2015,AUTOMATIC,SUV / 4X4,HYBRID,1499,128000,11090000,VEZEL VEZEL 2015 Z GRADE
312,HONDA,VEZEL,2014,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,171945,9500000,VEZEL 2014
313,HONDA,FIT,GP 5 L SAFETY,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,86000,8375000,FIT GP 5 L SAFETY
314,HONDA,VEZEL,Z GRADE,2023,AUTOMATIC,SUV / 4X4,HYBRID,1490,3000,15800000,VEZEL Z GRADE
315,HONDA,VEZEL,Z PLAY,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,0,21000000,VEZEL Z PLAY
316,HONDA,FIT,GP1,2012,AUTOMATIC,HATCHBACK,HYBRID,1300,135000,6375000,FIT GP1
317,HONDA,GRACE,EX,2017,AUTOMATIC,SALOON,HYBRID,1500,124000,12500000,GRACE EX
318,HONDA,VEZEL,RS,2017,AUTOMATIC,0,HYBRID,1500,110000,13600000,VEZEL RS
319,HONDA,VEZEL,MEMORY SEATS,2016,AUTOMATIC,SUV / 4X4,HYBRID,1500,112000,12900000,VEZEL MEMORY SEATS
320,HONDA,VEZEL,Z GRADE,2014,AUTOMATIC,SUV / 4X4,HYBRID,1500,165000,9675000,VEZEL Z GRADE
321,HONDA,VEZEL,Z ORANGE PACK,2015,AUTOMATIC,SUV / 4X4,HYBRID,1500,108000,10600000,VEZEL Z ORANGE PACK
322,HONDA,VEZEL,RS,2017,AUTOMATIC,SUV / 4X4,HYBRID,1500,200000,13550000,VEZEL RS
323,HONDA,VEZEL,Z GRADE,2023,AUTOMATIC,SUV / 4X4,HYBRID,1500,13000,16850000,VEZEL Z GRADE
324,HONDA,FIT,GP 5,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,119000,7900000,FIT GP 5
325,HONDA,VEZEL,2014,2014,AUTOMATIC,SUV / 4X4,HYBRID,1500,179000,9800000,VEZEL 2014
326,HONDA,GRACE,EX GRADE,2014,AUTOMATIC,SALOON,HYBRID,1500,141000,9800000,GRACE EX GRADE
327,HONDA,VEZEL,Z GRADE,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,5,16550000,VEZEL Z GRADE
328,HONDA,GRACE,HONDA,2015,AUTOMATIC,SALOON,HYBRID,1500,46700,12200000,GRACE HONDA
329,HONDA,VEZEL,HONDA VEZEL,2016,AUTOMATIC,HATCHBACK,HYBRID,1500,100000,12300000,VEZEL HONDA VEZEL
330,HONDA,VEZEL,Z GRADE HYBRID,2015,AUTOMATIC,SUV / 4X4,HYBRID,1490,151000,11790000,VEZEL Z GRADE HYBRID
331,HONDA,VEZEL,Z GRADE,2023,AUTOMATIC,SUV / 4X4,HYBRID,1500,12800,17050000,VEZEL Z GRADE
332,HONDA,GRACE,EX,2015,AUTOMATIC,SALOON,HYBRID,1500,112000,9900000,GRACE EX
333,HONDA,VEZEL,Z ,2024,AUTOMATIC,STATION WAGON,HYBRID,1500,8000,19700000,VEZEL Z
334,HONDA,FIT,GP5,2013,AUTOMATIC,HATCHBACK,HYBRID,1490,131000,7400000,FIT GP5
335,HONDA,VEZEL,RS SENSING,2018,AUTOMATIC,SUV / 4X4,HYBRID,1500,55000,13975000,VEZEL RS SENSING
336,HONDA,VEZEL,RS SENSING LED,2018,AUTOMATIC,HATCHBACK,HYBRID,1500,117000,15450000,VEZEL RS SENSING LED
337,HONDA,VEZEL,Z GRADE,2023,AUTOMATIC,SUV / 4X4,HYBRID,1500,15000,16900000,VEZEL Z GRADE
338,HONDA,VEZEL,Z GRADE,2014,AUTOMATIC,STATION WAGON,HYBRID,1500,97100,10475000,VEZEL Z GRADE
339,HONDA,FREED,2018 FACELIFT ,2018,AUTOMATIC,0,HYBRID,1500,65000,15500000,FREED 2018 FACELIFT
340,HONDA,VEZEL,HEV 2025,2025,AUTOMATIC,SUV / 4X4,HYBRID,1500,6,19300000,VEZEL HEV 2025
341,HONDA,VEZEL,HYBRID 2024,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,10,18800000,VEZEL HYBRID 2024
342,HONDA,VEZEL,(USED),2014,AUTOMATIC,SUV / 4X4,HYBRID,1500,125000,10600000,VEZEL (USED)
343,HONDA,VEZEL,Z GRADE,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,15000,17600000,VEZEL Z GRADE
344,HONDA,INSIGHT,ZE3,2012,AUTOMATIC,SALOON,HYBRID,1500,156000,8950000,INSIGHT ZE3
345,HONDA,FIT,GP1,2012,AUTOMATIC,HATCHBACK,HYBRID,1500,128000,6480000,FIT GP1
346,HONDA,VEZEL,Z GRADE,2014,AUTOMATIC,0,HYBRID,1490,135000,9500000,VEZEL Z GRADE
347,HONDA,GRACE,HONDA,2015,AUTOMATIC,0,HYBRID,1490,162500,9599999,GRACE HONDA
348,HONDA,VEZEL,0,2014,AUTOMATIC,SUV / 4X4,HYBRID,1490,135040,10500000,VEZEL 0
349,HONDA,FIT,GP5,2014,AUTOMATIC,HATCHBACK,HYBRID,1490,125000,8400000,FIT GP5
350,HONDA,INSIGHT,ZE2,2010,AUTOMATIC,SALOON,HYBRID,1330,223000,7350000,INSIGHT ZE2
351,HONDA,GRACE,0,2016,AUTOMATIC,HATCHBACK,HYBRID,1490,115587,10500000,GRACE 0
352,HONDA,VEZEL,0,2014,AUTOMATIC,SUV / 4X4,HYBRID,1490,98389,11290000,VEZEL 0
353,HONDA,VEZEL,0,2018,AUTOMATIC,SUV / 4X4,HYBRID,1490,54768,14475000,VEZEL 0
354,HONDA,VEZEL,0,2018,AUTOMATIC,SUV / 4X4,HYBRID,1490,43811,16500000,VEZEL 0
355,HONDA,VEZEL,2014,2014,AUTOMATIC,0,HYBRID,1500,127000,10500000,VEZEL 2014
356,HONDA,INSIGHT,2009,2009,AUTOMATIC,SALOON,HYBRID,1300,165000,6995008,INSIGHT 2009
357,HONDA,FIT,HONDA,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,85000,8200000,FIT HONDA
358,HONDA,VEZEL,EHEV Z PLAY,2024,AUTOMATIC,SUV / 4X4,HYBRID,1500,960,20500000,VEZEL EHEV Z PLAY
359,HONDA,GRACE,HONDA,2016,AUTOMATIC,0,HYBRID,1500,45000,13000000,GRACE HONDA
360,HONDA,VEZEL,RS SENSING,2017,AUTOMATIC,SUV / 4X4,HYBRID,1500,104000,13850000,VEZEL RS SENSING
361,HONDA,GRACE,EX,2014,AUTOMATIC,SALOON,HYBRID,1500,143000,9574999,GRACE EX
362,HONDA,VEZEL,EHEV Z GRADE,2024,AUTOMATIC,STATION WAGON,HYBRID,1496,100,17500000,VEZEL EHEV Z GRADE
363,HONDA,VEZEL,2017,2017,AUTOMATIC,HATCHBACK,HYBRID,1500,88000,12000000,VEZEL 2017
364,HONDA,FIT,GP5 S GRADE,2013,AUTOMATIC,HATCHBACK,HYBRID,1498,126000,8350000,FIT GP5 S GRADE
365,HONDA,FIT,GP5,2016,AUTOMATIC,HATCHBACK,HYBRID,1499,101000,9575000,FIT GP5
366,HONDA,VEZEL,Z PLAY,2024,AUTOMATIC,0,HYBRID,1500,7000,20500000,VEZEL Z PLAY
367,HONDA,VEZEL,RV5 Z PLAY,2024,AUTOMATIC,0,HYBRID,1500,5000,20500000,VEZEL RV5 Z PLAY
368,HONDA,VEZEL,0,2018,AUTOMATIC,HATCHBACK,HYBRID,1500,45400,15390000,VEZEL 0
369,HONDA,FIT,GP5 S GRADE HIGHEST,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,126000,8690000,FIT GP5 S GRADE HIGHEST
370,HONDA,VEZEL,VEZEL RS,2017,AUTOMATIC,SUV / 4X4,HYBRID,1500,102000,13700000,VEZEL VEZEL RS
371,HONDA,GRACE,EX,2015,AUTOMATIC,SALOON,HYBRID,1500,147000,10500000,GRACE EX
372,HONDA,GRACE,EX,2015,AUTOMATIC,SALOON,HYBRID,1500,104000,10500000,GRACE EX
373,HONDA,VEZEL,HYBRID E HEV Z,2024,AUTOMATIC,MPV,HYBRID,1500,8400,7500000,VEZEL HYBRID E HEV Z
374,HONDA,VEZEL,HYBRID E-HEV Z,2024,AUTOMATIC,MPV,HYBRID,1500,0,16950000,VEZEL HYBRID E-HEV Z
375,HONDA,GRACE,0,2014,AUTOMATIC,SALOON,HYBRID,1499,71600,9800000,GRACE 0
376,HONDA,VEZEL,VEZEL 2018,2018,AUTOMATIC,SUV / 4X4,HYBRID,1500,117991,15300000,VEZEL VEZEL 2018
377,HONDA,FIT,GP5,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,115000,7550000,FIT GP5
378,HONDA,FIT,GP1,2012,AUTOMATIC,HATCHBACK,HYBRID,1300,95000,6700000,FIT GP1
379,HONDA,FIT,GP1 NAVI PREMIUM,2012,AUTOMATIC,HATCHBACK,HYBRID,1300,139000,6925000,FIT GP1 NAVI PREMIUM
380,HONDA,FIT,GP5 L GRADE,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,150000,8200000,FIT GP5 L GRADE
381,HONDA,GRACE,HYBRID EX,2016,AUTOMATIC,SALOON,HYBRID,1500,85800,11000000,GRACE HYBRID EX
382,HONDA,FIT,GP1,2012,AUTOMATIC,HATCHBACK,HYBRID,1300,115000,6900000,FIT GP1
383,HONDA,VEZEL,Z GRADE ORANGE,2014,AUTOMATIC,STATION WAGON,HYBRID,1490,136000,9675000,VEZEL Z GRADE ORANGE
384,HONDA,VEZEL,Z ORANGE PACK,2015,AUTOMATIC,SALOON,HYBRID,1490,103000,10850000,VEZEL Z ORANGE PACK
385,HONDA,FIT,GP5,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,146000,7750000,FIT GP5
386,HONDA,CIVIC,FD3,2009,AUTOMATIC,SALOON,HYBRID,1329,185000,6900000,CIVIC FD3
387,HONDA,FIT,GP5 S GRADE,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,117000,8975000,FIT GP5 S GRADE
388,HONDA,GRACE,EX PACKAGE,2015,AUTOMATIC,SALOON,HYBRID,1500,100000,10250000,GRACE EX PACKAGE
389,HONDA,FIT,GP5 S GRADE,2013,AUTOMATIC,HATCHBACK,HYBRID,1500,156000,8475000,FIT GP5 S GRADE
390,HONDA,FIT,GP5 L GRADE,2013,AUTOMATIC,HATCHBACK,HYBRID,1500,149000,8350000,FIT GP5 L GRADE
391,HONDA,FIT,GP5,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,118000,9050000,FIT GP5
392,HONDA,VEZEL,RS SENSING,2017,AUTOMATIC,SUV / 4X4,HYBRID,1500,61000,13900000,VEZEL RS SENSING
393,HONDA,VEZEL,Z GRADE ORANGE,2014,AUTOMATIC,STATION WAGON,HYBRID,1490,135000,9750000,VEZEL Z GRADE ORANGE
394,HONDA,FIT,GP1,2011,AUTOMATIC,HATCHBACK,HYBRID,1300,92778,6200000,FIT GP1
395,HONDA,FIT,GP5 L GRADE,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,110000,7990000,FIT GP5 L GRADE
396,HONDA,FIT SHUTTLE,FACELIFT,2014,AUTOMATIC,STATION WAGON,HYBRID,1330,235000,9000000,FIT SHUTTLE FACELIFT
397,HONDA,CRV,HONDA CRV,2024,AUTOMATIC,SUV / 4X4,ELECTRIC,140,0,39850000,CRV HONDA CRV
398,HONDA,CIVIC,EF2,1987,MANUAL,SALOON,PETROL,1500,100000,1450000,CIVIC EF2
399,HONDA,CIVIC,EK3,2000,MANUAL,SALOON,PETROL,1500,186000,3975000,CIVIC EK3
400,HONDA,S660,0,2015,MANUAL,CONVERTIBLE,PETROL,650,12000,6000000,S660 0
401,HONDA,CIVIC,EG8 V TEC,1995,MANUAL,COUP̩/SPORTS,PETROL,1500,137000,2500000,CIVIC EG8 V TEC
402,HONDA,CITY,HONDA  CITY,1998,MANUAL,SALOON,PETROL,1500,189362,2375000,CITY HONDA  CITY
403,HONDA,HR-V,2005,2005,MANUAL,SUV / 4X4,PETROL,1500,120000,5600000,HR-V 2005
404,HONDA,ACCORD,HONDA,1992,MANUAL,COUP̩/SPORTS,PETROL,2000,127000,2450000,ACCORD HONDA
405,HONDA,CRV,MASTERPIECE ,2018,TIPTRONIC,SUV / 4X4,PETROL,2000,91000,21500000,CRV MASTERPIECE
406,HONDA,CIVIC,EX,2018,TIPTRONIC,HATCHBACK,PETROL,1000,69000,13850000,CIVIC EX
407,HONDA,CRV,HONDA   CR-V VTIL,2018,TIPTRONIC,SUV / 4X4,PETROL,1500,53000,22500000,CRV HONDA   CR-V VTIL
408,HONDA,VEZEL,X HUNT ,2024,TIPTRONIC,SUV / 4X4,PETROL,1500,0,17700000,VEZEL X HUNT
409,HONDA,CRV,MASTERPIECE,2020,TIPTRONIC,SUV / 4X4,PETROL,1500,65000,25300000,CRV MASTERPIECE
410,HONDA,CIVIC,EX TECH PACK CIVIC,2018,TIPTRONIC,HATCHBACK,PETROL,1000,78500,15000000,CIVIC EX TECH PACK CIVIC
411,HONDA,VEZEL,Z GRADE ORANGE,2014,TIPTRONIC,SUV / 4X4,PETROL,1500,180000,9900000,VEZEL Z GRADE ORANGE
412,HONDA,GRACE,2015,2015,TIPTRONIC,SALOON,PETROL,1500,88000,11000000,GRACE 2015
413,HONDA,VEZEL,G GRADE,2023,TIPTRONIC,SUV / 4X4,PETROL,1500,7000,19000000,VEZEL G GRADE
414,HONDA,CRV,VTI LX AWD,2025,TIPTRONIC,SUV / 4X4,PETROL,1500,0,30000000,CRV VTI LX AWD
415,HONDA,CIVIC,0,2018,TIPTRONIC,SALOON,PETROL,1000,65000,15250000,CIVIC 0
