date_posted,brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,mileage_km,vehicle_price
2025-11-15,TOYOTA,PIXIS,JOY G PKG,2023,AUTOMATIC,HATCHBACK,PETROL,650,25000,7650000
2025-11-15,TOYOTA,RAIZE,Z BLACK TOP,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,13900000
2025-11-06,TOYOTA,COROLLA,G GRADE,2024,AUTOMATIC,SALOON,PETROL,1500,4326,16900000
2025-11-15,TOYOTA,LAND CRUISER PRADO,TX-L,2023,AUTOMATIC,SUV / 4X4,PETROL,2800,14000,55000000
2025-11-15,TOYOTA,PASSO,MODA SPECIAL EDITION,2023,AUTOMATIC,HATCHBACK,PETROL,1000,3000,9600000
2025-11-15,TOYOTA,YARIS,YARIS 2023,2023,AUTOMATIC,HATCHBACK,PETROL,1000,22000,9775000
2025-11-15,TOYOTA,LAND CRUISER SAHARA,LC300 ZX,2025,AUTOMATIC,SUV / 4X4,PETROL,3500,77,91500000
2025-11-15,TOYOTA,RAIZE,Z,2023,AUTOMATIC,0,PETROL,1000,16000,13500000
2025-11-15,TOYOTA,VITZ,SAFETY ,2016,AUTOMATIC,HATCHBACK,PETROL,1000,109000,7450000
2025-11-21,TOYOTA,CHR,GT TURBO ,2018,AUTOMATIC,HATCHBACK,PETROL,1200,86000,14300000
2025-11-15,TOYOTA,ALLION,260 ALLION,2007,AUTOMATIC,SALOON,PETROL,1500,168000,8375000
2025-11-15,TOYOTA,CHR,PEARL WHITE,2018,AUTOMATIC,0,PETROL,1200,71700,14500000
2025-11-17,TOYOTA,RAIZE,A210A - X - KWWW-A1,2025,AUTOMATIC,SUV / 4X4,PETROL,1000,5000,10800000
2025-11-15,TOYOTA,VITZ,0,2009,AUTOMATIC,HATCHBACK,PETROL,1000,182000,5500000
2025-11-15,TOYOTA,VITZ,0,2017,AUTOMATIC,HATCHBACK,PETROL,1000,51000,8250000
2025-11-15,TOYOTA,TAISOR,G GRADE TURBO 3-YRW,2025,AUTOMATIC,0,PETROL,1000,0,11490000
2025-11-15,TOYOTA,PASSO,FULLY LOADED ,2008,AUTOMATIC,HATCHBACK,PETROL,1000,140000,4950000
2025-11-16,TOYOTA,RAIZE,Z GRADE,2023,AUTOMATIC,SUV / 4X4,PETROL,1000,129000,12500000
2025-11-15,TOYOTA,VIOS,0,2003,AUTOMATIC,0,PETROL,1500,118000,5200000
2025-11-15,TOYOTA,RAIZE,Z HYBRID,2025,AUTOMATIC,HATCHBACK,PETROL,1200,47,14650000
2025-11-15,TOYOTA,PASSO,PASSO SAFETY PUSH,2023,AUTOMATIC,HATCHBACK,PETROL,1000,4800,8650000
2025-11-15,TOYOTA,PREMIO,0,2006,AUTOMATIC,SALOON,PETROL,1500,146000,7850000
2025-11-15,TOYOTA,ALLION,0,2011,AUTOMATIC,SALOON,PETROL,1500,106000,9750000
2025-11-16,TOYOTA,YARIS,G GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,4300,10850000
2025-11-15,TOYOTA,VITZ,SAFETY EDITION 2,2017,AUTOMATIC,HATCHBACK,PETROL,1000,124000,7850000
2025-11-15,TOYOTA,LAND CRUISER PRADO,LC300 DIGITAL METER ,2025,AUTOMATIC,SUV / 4X4,PETROL,3400,0,99675000
2025-11-15,TOYOTA,CHR,NGX50 ,2017,AUTOMATIC,SUV / 4X4,PETROL,1200,88000,12975000
2025-11-17,TOYOTA,YARIS,S GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,29000,9675000
2025-11-15,TOYOTA,YARIS,ATIV,2025,AUTOMATIC,SALOON,PETROL,1200,0,17075000
2025-11-15,TOYOTA,VITZ,SAFETY,2016,AUTOMATIC,0,PETROL,1000,118300,7150000
2025-11-20,TOYOTA,CAMRY,CAMRY G,2008,AUTOMATIC,SALOON,PETROL,2360,208189,8599000
2025-11-15,TOYOTA,PREMIO,G SUPERIOR,2010,AUTOMATIC,SALOON,PETROL,1500,168000,10390000
2025-11-15,TOYOTA,YARIS,X UNREGISTER 2025,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,10500000
2025-11-15,TOYOTA,COROLLA,121,2006,AUTOMATIC,SALOON,PETROL,1500,160000,6425000
2025-11-15,TOYOTA,AQUA,G GRADE,2012,AUTOMATIC,HATCHBACK,PETROL,1500,132000,7900000
2025-11-15,TOYOTA,PASSO,SAFETY ,2017,AUTOMATIC,HATCHBACK,PETROL,1000,86000,6850000
2025-11-15,TOYOTA,RAIZE,Z GRADE 1000CC,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,11900000
2025-11-19,TOYOTA,CHR,2018,2018,AUTOMATIC,HATCHBACK,PETROL,1150,85200,13950000
2025-11-17,TOYOTA,RAIZE,A210A - X - KWWW-A1,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,10000,10500000
2025-11-17,TOYOTA,RAIZE,A201A - X - CVVV-A1,2025,AUTOMATIC,SUV / 4X4,PETROL,1200,5000,11500000
2025-11-15,TOYOTA,VITZ,3RD GENERATION,2019,AUTOMATIC,HATCHBACK,PETROL,1000,24000,9250000
2025-11-15,TOYOTA,PREMIO,PREMIO G SUPERIOR,2017,AUTOMATIC,SALOON,PETROL,1500,98000,14750000
2025-11-15,TOYOTA,COROLLA,121 LUXAL,2002,AUTOMATIC,SALOON,PETROL,1800,143000,5375000
2025-11-16,TOYOTA,RAIZE,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,11850,13400000
2025-11-16,TOYOTA,ROOMY,X GRADE,2023,AUTOMATIC,MPV,PETROL,1000,22100,8950000
2025-11-13,TOYOTA,RAIZE,Z 1200CC PETROL,2024,AUTOMATIC,STATION WAGON,PETROL,1200,3000,14550000
2025-11-15,TOYOTA,RAV4,SPORT,2007,AUTOMATIC,SUV / 4X4,PETROL,2400,132000,8725000
2025-11-17,TOYOTA,RAIZE,Z,2023,AUTOMATIC,MPV,PETROL,1200,15000,13200000
2025-11-15,TOYOTA,YARIS,2011 AUTO ,2011,AUTOMATIC,SALOON,PETROL,1300,130000,7495000
2025-11-15,TOYOTA,PREMIO,2013 G SUPERIOR,2013,AUTOMATIC,SALOON,PETROL,1500,100000,12600000
2025-11-15,TOYOTA,ALLION,240,2002,AUTOMATIC,SALOON,PETROL,1790,160000,6795000
2025-11-15,TOYOTA,VITZ,2009 KSP90,2009,AUTOMATIC,HATCHBACK,PETROL,1000,173000,6075000
2025-11-15,TOYOTA,AQUA,0,2014,AUTOMATIC,HATCHBACK,PETROL,1500,160000,8350000
2025-11-15,TOYOTA,AQUA,0,2014,AUTOMATIC,0,PETROL,1490,161000,8150000
2025-11-15,TOYOTA,PASSO,0,2008,AUTOMATIC,0,PETROL,990,131000,4950000
2025-11-19,TOYOTA,YARIS,G LED HEADLIGHT,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,12500000
2025-11-14,TOYOTA,YARIS,X LIMITED FOG LIGHT,2025,AUTOMATIC,SALOON,PETROL,1000,240,11650000
2025-11-14,TOYOTA,ROOMY,COSTOM G GRADE,2023,AUTOMATIC,SALOON,PETROL,1000,21000,11400000
2025-11-14,TOYOTA,ROOMY,DASTSU THOR G COSTOM,2022,AUTOMATIC,SALOON,PETROL,1000,6450,11250000
2025-11-14,TOYOTA,ALLION,0,2007,AUTOMATIC,0,PETROL,1500,188000,8150000
2025-11-14,TOYOTA,CHR,NGX10 GT TURBO B/KIT,2018,AUTOMATIC,SALOON,PETROL,1200,98000,14650000
2025-11-14,TOYOTA,ROOMY,CUSTOM GT TURBO,2023,AUTOMATIC,HATCHBACK,PETROL,1000,5200,11490000
2025-11-18,TOYOTA,YARIS,G LED PACKAGE,2022,AUTOMATIC,HATCHBACK,PETROL,1000,13172,10250000
2025-11-14,TOYOTA,RAIZE,1200 Z GRADE PETROL,2023,AUTOMATIC,SALOON,PETROL,1200,6450,13900000
2025-11-20,TOYOTA,VITZ,EDITION 3,2019,AUTOMATIC,SALOON,PETROL,1000,100527,8850000
2025-11-16,TOYOTA,VITZ,0,2017,AUTOMATIC,HATCHBACK,PETROL,1000,49700,7975000
2025-11-14,TOYOTA,YARIS,2007,2007,AUTOMATIC,SALOON,PETROL,1300,190000,6650000
2025-11-18,TOYOTA,YARIS,X GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,49000,9400000
2025-11-18,TOYOTA,YARIS,G GRADE,2022,AUTOMATIC,HATCHBACK,PETROL,1000,5600,9900000
2025-11-14,TOYOTA,ROOMY,COSTOM GT TURBO,2022,AUTOMATIC,SALOON,PETROL,1000,8230,11450000
2025-11-14,TOYOTA,RAIZE,Z-GRADE/4 WAY CAMERA,2020,AUTOMATIC,HATCHBACK,PETROL,1000,46000,11600000
2025-11-14,TOYOTA,RAIZE,1200CC PETROL Z GRED,2023,AUTOMATIC,SALOON,PETROL,1200,4560,13600000
2025-11-14,TOYOTA,YARIS ATIV,PREMIUM LUXURY GRADE,2025,AUTOMATIC,SALOON,PETROL,1200,0,16800000
2025-11-14,TOYOTA,PREMIO,G-SUPERIOR (47000KM),2018,AUTOMATIC,SALOON,PETROL,1500,47000,17500000
2025-11-18,TOYOTA,AXIO,2013,2013,AUTOMATIC,SALOON,PETROL,1500,170000,9000000
2025-11-14,TOYOTA,CHR,EAGLEEYE-2WD 45000KM,2019,AUTOMATIC,HATCHBACK,PETROL,1200,45000,14900000
2025-11-14,TOYOTA,CHR,GT TURBO,2018,AUTOMATIC,HATCHBACK,PETROL,1200,86000,13975000
2025-11-14,TOYOTA,PREMIO,G SUPERIOR ,2018,AUTOMATIC,SALOON,PETROL,1500,76000,16450000
2025-11-20,TOYOTA,WIGO,G GRADE,2018,AUTOMATIC,HATCHBACK,PETROL,1000,53000,6600000
2025-11-14,TOYOTA,YARIS ATIV,GR SPORT 1.5L B/NEW,2025,AUTOMATIC,SALOON,PETROL,1500,0,19500000
2025-11-20,TOYOTA,RAIZE,RAIZE Z GRADE,2020,AUTOMATIC,SUV / 4X4,PETROL,1000,30000,11300000
2025-11-17,TOYOTA,PIXIS,G GRADE,2024,AUTOMATIC,HATCHBACK,PETROL,650,7000,7950000
2025-11-20,TOYOTA,ROOMY,GT CUSTOM TURBO,2023,AUTOMATIC,HATCHBACK,PETROL,1000,8900,11590000
2025-11-14,TOYOTA,LAND CRUISER PRADO,LC250 VX FL BRANDNEW,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,63000000
2025-11-14,TOYOTA,YARIS,X SAFETY,2023,AUTOMATIC,HATCHBACK,PETROL,1000,2800,9600000
2025-11-18,TOYOTA,RAIZE,Z GRADE,2023,AUTOMATIC,0,PETROL,1200,0,14200000
2025-11-18,TOYOTA,ROOMY,CUSTOM G HIGHEST,2024,AUTOMATIC,STATION WAGON,PETROL,1000,8500,12200000
2025-11-14,TOYOTA,CAMRY,0,2014,AUTOMATIC,SALOON,PETROL,2500,40000,17500000
2025-11-14,TOYOTA,LAND CRUISER PRADO,LC250 VX BRAND NEW,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,63000000
2025-11-14,TOYOTA,COROLLA,WXB LIMITED EDITION,2024,AUTOMATIC,SALOON,PETROL,1500,900,18450000
2025-11-14,TOYOTA,COROLLA,WXB LIMITED EDITION,2024,AUTOMATIC,SALOON,PETROL,1500,3000,18450000
2025-11-14,TOYOTA,VITZ,EDITION 2,2018,AUTOMATIC,HATCHBACK,PETROL,998,85700,8290000
2025-11-14,TOYOTA,AQUA,X URBAN BODY,2015,AUTOMATIC,HATCHBACK,PETROL,1500,81000,8775000
2025-11-14,TOYOTA,HILUX,REVO GR SPORT B/NEW,2025,AUTOMATIC,SUV / 4X4,PETROL,2800,0,31000000
2025-11-14,TOYOTA,HILUX,REVO GR SPORT HAMMER,2025,AUTOMATIC,SUV / 4X4,PETROL,2800,0,31000000
2025-11-21,TOYOTA,AQUA,2014,2014,AUTOMATIC,HATCHBACK,PETROL,1500,52700,7900000
2025-11-14,TOYOTA,AXIO,0,2008,AUTOMATIC,SALOON,PETROL,1490,127000,7800000
2025-11-15,TOYOTA,DUET,0,2000,AUTOMATIC,HATCHBACK,PETROL,1000,219110,3350000
2025-11-14,TOYOTA,ALLION,0,2017,AUTOMATIC,SALOON,PETROL,1490,121790,15500000
2025-11-14,TOYOTA,PREMIO,G SUPERIOR,2015,AUTOMATIC,HATCHBACK,PETROL,1490,153294,14390000
2025-11-14,TOYOTA,CHR,NGX 10 UNREGISTER ,2023,AUTOMATIC,SUV / 4X4,PETROL,1200,28000,17700000
2025-11-14,TOYOTA,RAIZE,Z-GRADE/4 WAY CAM,2020,AUTOMATIC,HATCHBACK,PETROL,1000,45000,11300000
2025-11-18,TOYOTA,CHR,TOYOTA,2019,AUTOMATIC,0,PETROL,1190,53000,13150000
2025-11-14,TOYOTA,ROOMY,CUSTOM GS 360 CAM,2023,AUTOMATIC,HATCHBACK,PETROL,1000,8000,11200000
2025-11-18,TOYOTA,TAISOR,URBAN CRUISOR V ,2024,AUTOMATIC,HATCHBACK,PETROL,1000,20,11900000
2025-11-17,TOYOTA,RAIZE,A201A - G - CVVV-A1 ,2025,AUTOMATIC,SUV / 4X4,PETROL,1200,5000,12600000
2025-11-15,TOYOTA,RAIZE,G GRADE,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,12500000
2025-11-14,TOYOTA,ALLION,N260,2015,AUTOMATIC,SALOON,PETROL,1490,183000,11500000
2025-11-14,TOYOTA,YARIS,X GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,9700,9800000
2025-11-14,TOYOTA,LAND CRUISER PRADO,LC250 VX EDITION,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,64000000
2025-11-14,TOYOTA,LAND CRUISER PRADO,LANDCRUISER 250,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,1400,64000000
2025-11-18,TOYOTA,VITZ,SAFTY EDITION,2017,AUTOMATIC,HATCHBACK,PETROL,1000,124000,7500000
2025-11-14,TOYOTA,VITZ,EDITION 2,2018,AUTOMATIC,HATCHBACK,PETROL,1000,119000,8300000
2025-11-14,TOYOTA,ALLION,0,2008,AUTOMATIC,SALOON,PETROL,1499,173900,9500000
2025-11-20,TOYOTA,RAIZE,Z GRADE HYBRID,2025,AUTOMATIC,SUV / 4X4,PETROL,1200,0,15000000
2025-11-14,TOYOTA,YARIS,ATIV,2025,AUTOMATIC,SALOON,PETROL,1200,0,16900000
2025-11-14,TOYOTA,ALLION,260 G GRADE,2010,AUTOMATIC,SALOON,PETROL,1500,155970,9750000
2025-11-14,TOYOTA,CHR,0,2018,AUTOMATIC,COUP̩/SPORTS,PETROL,1200,83000,12700000
2025-11-15,TOYOTA,YARIS,X,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,10190000
2025-11-14,TOYOTA,AQUA,S LIMITED,2013,AUTOMATIC,HATCHBACK,PETROL,1499,127000,7500000
2025-11-14,TOYOTA,YARIS,0,2012,AUTOMATIC,0,PETROL,1300,51000,7600000
2025-11-14,TOYOTA,ROOMY,G T CUSTOM,2022,AUTOMATIC,HATCHBACK,PETROL,1000,5000,10500000
2025-11-14,TOYOTA,LAND CRUISER PRADO,LC 250,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,5000,61500000
2025-11-17,TOYOTA,YARIS ATIV,LUXARY PREMIUM,2025,AUTOMATIC,SALOON,PETROL,1200,0,17800000
2025-11-14,TOYOTA,VITZ,KSP130 SAFETY OPTION,2016,AUTOMATIC,HATCHBACK,PETROL,990,123000,7500000
2025-11-14,TOYOTA,RAIZE,Z BLACKTOP,2025,AUTOMATIC,SUV / 4X4,PETROL,1000,0,13290000
2025-11-14,TOYOTA,RAIZE,Z HYBRID BLACKTOP,2025,AUTOMATIC,SUV / 4X4,PETROL,1200,0,14890000
2025-11-14,TOYOTA,TAISOR,URBAN CRUISER BR/NW,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,11600000
2025-11-14,TOYOTA,PREMIO,CAR,2010,AUTOMATIC,SALOON,PETROL,1500,194000,10250000
2025-11-14,TOYOTA,IST,NCP 60,2003,AUTOMATIC,HATCHBACK,PETROL,1290,205700,5000000
2025-11-14,TOYOTA,YARIS ATIV,HIGHEST GRADE,2020,AUTOMATIC,SALOON,PETROL,1299,43000,11900000
2025-11-20,TOYOTA,YARIS,YARIS WINE RED,2024,AUTOMATIC,HATCHBACK,PETROL,1000,7800,10650000
2025-11-14,TOYOTA,CARINA,0,1984,AUTOMATIC,SALOON,PETROL,1500,170000,1275000
2025-11-19,TOYOTA,AXIO,COROLLA 161,2012,AUTOMATIC,SALOON,PETROL,1500,200000,8450000
2025-11-16,TOYOTA,AQUA,S GRADE,2015,AUTOMATIC,0,PETROL,1400,125000,7800000
2025-11-14,TOYOTA,ROOMY,G SAFETY,2024,AUTOMATIC,MPV,PETROL,1000,7850,9350000
2025-11-14,TOYOTA,VITZ,SAFETY,2017,AUTOMATIC,HATCHBACK,PETROL,990,68000,7850000
2025-11-14,TOYOTA,WIGO,G GRADE,2018,AUTOMATIC,HATCHBACK,PETROL,1000,65000,6300000
2025-11-13,TOYOTA,VITZ,KSP 90,2010,AUTOMATIC,0,PETROL,1000,225000,6500000
2025-11-13,TOYOTA,PREMIO,G SUPERIOR,2017,AUTOMATIC,SALOON,PETROL,1500,67000,16600000
2025-11-13,TOYOTA,LAND CRUISER PRADO,G FRONTIER,2016,AUTOMATIC,SUV / 4X4,PETROL,2700,150000,35550000
2025-11-13,TOYOTA,AQUA,G GRADE,2012,AUTOMATIC,HATCHBACK,PETROL,1500,164000,6870000
2025-11-13,TOYOTA,WIGO,G GREAD COM.MAINTAIN,2017,AUTOMATIC,SALOON,PETROL,1000,79000,6475000
2025-11-14,TOYOTA,RAIZE,0,2023,AUTOMATIC,0,PETROL,1000,26000,12600000
2025-11-16,TOYOTA,RAIZE,0,2023,AUTOMATIC,0,PETROL,1000,3000,13500000
2025-11-13,TOYOTA,HILUX,FORTUNER,2006,AUTOMATIC,SUV / 4X4,PETROL,2700,151000,11300000
2025-11-17,TOYOTA,VITZ,SAFETY,2017,AUTOMATIC,HATCHBACK,PETROL,1000,104000,7890000
2025-11-13,TOYOTA,BELTA,BELTA,2008,AUTOMATIC,SALOON,PETROL,1000,100000,6650000
2025-11-13,TOYOTA,ALLION,G GRADE ,2012,AUTOMATIC,SALOON,PETROL,1490,195000,10750000
2025-11-17,TOYOTA,LAND CRUISER PRADO,FULLY LORDED,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,13000,56275000
2025-11-16,TOYOTA,CHR,NIRO EDITION,2023,AUTOMATIC,SUV / 4X4,PETROL,1200,4600,17790000
2025-11-13,TOYOTA,YARIS ATIV,NIGHT SHADE ,2025,AUTOMATIC,SALOON,PETROL,1200,0,17500000
2025-11-13,TOYOTA,YARIS ATIV,NIGHT SHADE EDITION,2025,AUTOMATIC,SALOON,PETROL,1200,0,17500000
2025-11-13,TOYOTA,RAIZE,1000CC PETROL,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,8000,11100000
2025-11-13,TOYOTA,LAND CRUISER PRADO,LC 300 ZX,2025,AUTOMATIC,SUV / 4X4,PETROL,3500,0,97999999
2025-11-13,TOYOTA,PREMIO,F ,2011,AUTOMATIC,SALOON,PETROL,1500,142000,10250000
2025-11-13,TOYOTA,WIGO,G,2018,AUTOMATIC,HATCHBACK,PETROL,1000,55000,6475000
2025-11-18,TOYOTA,LAND CRUISER PRADO,TOYOTA,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,15400,53500000
2025-11-14,TOYOTA,ALLION,260,2016,AUTOMATIC,SALOON,PETROL,1500,121000,14500000
2025-11-15,TOYOTA,PREMIO,G SUPERIOR,2013,AUTOMATIC,0,PETROL,1500,166000,11050000
2025-11-18,TOYOTA,LAND CRUISER PRADO,TRJ 150 TX,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,17400,53500000
2025-11-13,TOYOTA,LAND CRUISER PRADO,LC300,2025,AUTOMATIC,SUV / 4X4,PETROL,3450,21,100000000
2025-11-13,TOYOTA,ALLION,260,2010,AUTOMATIC,SALOON,PETROL,1500,191000,9900000
2025-11-13,TOYOTA,SPRINTER,0,1996,AUTOMATIC,SALOON,PETROL,1400,190000,3600000
2025-11-13,TOYOTA,COROLLA,121 JAPAN LX LIMITED,2006,AUTOMATIC,SALOON,PETROL,1497,260000,6200000
2025-11-13,TOYOTA,YARIS,0,2008,AUTOMATIC,SALOON,PETROL,1300,79204,6975000
2025-11-20,TOYOTA,PIXIS,G,2025,AUTOMATIC,HATCHBACK,PETROL,660,0,7800000
2025-11-13,TOYOTA,TAISOR,G GRADE TURBO,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,0,12200000
2025-11-13,TOYOTA,LAND CRUISER PRADO,150 PETROL 2015,2015,AUTOMATIC,SUV / 4X4,PETROL,2700,115000,34400000
2025-11-13,TOYOTA,TAISOR,URBAN CRUISOR BR/NE,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,11600000
2025-11-13,TOYOTA,TAISOR,URBAN CRUISOR BR/NE,2024,AUTOMATIC,HATCHBACK,PETROL,1000,0,11400000
2025-11-16,TOYOTA,AXIO,X GRADE,2007,AUTOMATIC,SALOON,PETROL,1500,145000,7190000
2025-11-13,TOYOTA,PREMIO,2012,2011,AUTOMATIC,SALOON,PETROL,1500,179000,10200000
2025-11-13,TOYOTA,ALLION,260 G PLUS,2013,AUTOMATIC,SALOON,PETROL,1500,160000,11900000
2025-11-18,TOYOTA,YARIS,G GRADE,2022,AUTOMATIC,HATCHBACK,PETROL,1000,18500,9950000
2025-11-13,TOYOTA,VITZ,SAFETY EDITION 3,2019,AUTOMATIC,HATCHBACK,PETROL,1000,54500,9200000
2025-11-13,TOYOTA,ROOMY,CUSTOM G,2023,AUTOMATIC,STATION WAGON,PETROL,1000,11300,11275000
2025-11-13,TOYOTA,CHR,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1200,80000,13500000
2025-11-13,TOYOTA,YARIS ATIV,SPORT,2025,AUTOMATIC,SALOON,PETROL,1200,0,14950000
2025-11-13,TOYOTA,YARIS ATIV,PREMIUM LUXURY,2025,AUTOMATIC,SALOON,PETROL,1200,0,16850000
2025-11-16,TOYOTA,RAIZE,G,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,7701,12950000
2025-11-16,TOYOTA,ROOMY,CUSTOM GT TURBO,2023,AUTOMATIC,0,PETROL,1000,5000,11550000
2025-11-13,TOYOTA,TAISOR,V GRADE URBAN,2025,AUTOMATIC,SUV / 4X4,PETROL,1000,0,13375000
2025-11-14,TOYOTA,VEROSSA,0,2001,AUTOMATIC,SALOON,PETROL,2000,178000,5850000
2025-11-13,TOYOTA,ALLION,260G,2007,AUTOMATIC,SALOON,PETROL,1500,185000,8500000
2025-11-17,TOYOTA,RAIZE,Z GRADE JAPAN 2025,2025,AUTOMATIC,SUV / 4X4,PETROL,1000,0,13695000
2025-11-15,TOYOTA,ALLION,0,2016,AUTOMATIC,SALOON,PETROL,1500,105000,15000000
2025-11-19,TOYOTA,YARIS,G GRADE 3,2023,AUTOMATIC,HATCHBACK,PETROL,1000,5000,11600000
2025-11-16,TOYOTA,PASSO,X,2023,AUTOMATIC,HATCHBACK,PETROL,1000,17250,8750000
2025-11-13,TOYOTA,PASSO,PASSO SAFETY UNRE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,9800,8475000
2025-11-16,TOYOTA,YARIS,X GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,11000,9575000
2025-11-12,TOYOTA,ALLION,240G ANNIVERSARY,2003,AUTOMATIC,SALOON,PETROL,1500,170000,6900000
2025-11-12,TOYOTA,VITZ,KSP 130 SAFETY,2016,AUTOMATIC,HATCHBACK,PETROL,1200,121000,7250000
2025-11-12,TOYOTA,PRIUS,G GRADE,2010,AUTOMATIC,SALOON,PETROL,1790,129000,9500000
2025-11-16,TOYOTA,LAND CRUISER PRADO,250 VX MODELLISTA,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,1000,59500000
2025-11-13,TOYOTA,YARIS, G GRADE 1.3L,2008,AUTOMATIC,SALOON,PETROL,1300,192000,6290000
2025-11-17,TOYOTA,LAND CRUISER PRADO,250 VX,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,750,58500000
2025-11-12,TOYOTA,PREMIO,G SUPERIOR,2017,AUTOMATIC,SALOON,PETROL,1500,141000,14000000
2025-11-13,TOYOTA,LAND CRUISER PRADO,TX L PACKAGE,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,13235,49999999
2025-11-12,TOYOTA,PREMIO,G SUPERIOR,2017,AUTOMATIC,SALOON,PETROL,1500,140000,14450000
2025-11-16,TOYOTA,RAIZE,Z 1200,2023,AUTOMATIC,HATCHBACK,PETROL,1200,5000,13300000
2025-11-12,TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,1000,105000,7300000
2025-11-12,TOYOTA,FORTUNER,1ST OWNER,2011,AUTOMATIC,SUV / 4X4,PETROL,2700,172000,14950000
2025-11-14,TOYOTA,TAISOR,BRAND NEW,2025,AUTOMATIC,0,PETROL,1000,0,11500000
2025-11-12,TOYOTA,VITZ,2 EDCTION,2018,AUTOMATIC,HATCHBACK,PETROL,1000,60000,8750000
2025-11-12,TOYOTA,RAIZE,Z,2023,AUTOMATIC,SUV / 4X4,PETROL,1200,8500,13950000
2025-11-20,TOYOTA,RAIZE,Z MODELLISTA,2023,AUTOMATIC,SUV / 4X4,PETROL,1200,9500,13850000
2025-11-20,TOYOTA,RAIZE,Z,2023,AUTOMATIC,SUV / 4X4,PETROL,1200,8000,13750000
2025-11-12,TOYOTA,RAIZE,TOYOTA RAIZE Z GRADE,2025,AUTOMATIC,SUV / 4X4,PETROL,1000,0,11450000
2025-11-19,TOYOTA,VITZ,KSP 90,2007,AUTOMATIC,HATCHBACK,PETROL,1000,145000,5300000
2025-11-12,TOYOTA,YARIS ATIV,LUXURY PREMIUM,2025,AUTOMATIC,SALOON,PETROL,1200,30,17150000
2025-11-12,TOYOTA,YARIS,G LED GR,2025,AUTOMATIC,HATCHBACK,PETROL,1000,100,14500000
2025-11-20,TOYOTA,VITZ,KSP-130,2017,AUTOMATIC,HATCHBACK,PETROL,990,67000,7850000
2025-11-16,TOYOTA,LAND CRUISER PRADO,TX 150,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,13000,59000000
2025-11-12,TOYOTA,RAIZE,Z GRADE BLACK TOP ,2025,AUTOMATIC,SUV / 4X4,PETROL,1000,0,13400000
2025-11-12,TOYOTA,TAISOR,TAISOR 3YR WARRANTY,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,0,11550000
2025-11-12,TOYOTA,LAND CRUISER PRADO,TXL LIMITED,2023,AUTOMATIC,SUV / 4X4,PETROL,2800,23500,57500000
2025-11-12,TOYOTA,ROOMY,GT CUSTOM TURBO,2025,AUTOMATIC,0,PETROL,1000,0,12200000
2025-11-12,TOYOTA,CORONA,EST-150,1983,AUTOMATIC,HATCHBACK,PETROL,1800,276000,1590000
2025-11-12,TOYOTA,LAND CRUISER PRADO,250 VX,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,0,61000000
2025-11-12,TOYOTA,VITZ,KSP 130,2017,AUTOMATIC,HATCHBACK,PETROL,1000,75000,8450000
2025-11-19,TOYOTA,LAND CRUISER PRADO,LC 250,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,3000,62000000
2025-11-12,TOYOTA,ALLION,260 G GRADE,2007,AUTOMATIC,SALOON,PETROL,1500,250000,8400000
2025-11-12,TOYOTA,TAISOR,CRUISER G,2025,AUTOMATIC,SUV / 4X4,PETROL,1000,0,11650000
